timestamp,vesc_id,duty_cycle
1753359798.376116276,46,-0.0150
1753359798.380776405,28,-0.0140
1753359798.395864725,46,-0.0150
1753359798.400460243,28,-0.0150
1753359798.416035414,46,-0.0150
1753359798.420340061,28,-0.0150
1753359798.435779572,46,-0.0140
1753359798.440070391,28,-0.0150
1753359798.455964327,46,-0.0150
1753359798.460356236,28,-0.0150
1753359798.475803375,46,-0.0040
1753359798.480124950,28,-0.0150
1753359798.495718002,46,-0.0200
1753359798.499956131,28,-0.0200
1753359798.516169071,46,-0.0190
1753359798.520020962,28,-0.0190
1753359798.535630703,46,-0.0190
1753359798.540432692,28,-0.0190
1753359798.555923223,46,-0.0190
1753359798.559863091,28,-0.0190
1753359798.575899601,46,-0.0190
1753359798.580173016,28,-0.0200
1753359798.595461369,46,-0.0190
1753359798.599779129,28,-0.0190
1753359798.615404367,46,-0.0190
1753359798.619838953,28,-0.0190
1753359798.635692596,46,-0.0190
1753359798.640008450,28,-0.0190
1753359798.655288458,46,-0.0190
1753359798.659652710,28,-0.0190
1753359798.676348686,46,-0.0200
1753359798.679650545,28,-0.0190
1753359798.695280552,46,-0.0240
1753359798.700047255,28,-0.0240
1753359798.715212345,46,-0.0240
1753359798.720606327,28,-0.0130
1753359798.735846996,46,-0.0240
1753359798.739832640,28,-0.0240
1753359798.755113840,46,-0.0240
1753359798.759742498,28,-0.0240
1753359798.774949789,46,-0.0240
1753359798.779681683,28,-0.0240
1753359798.795399666,46,-0.0240
1753359798.799996853,28,-0.0250
1753359798.814957857,46,-0.0240
1753359798.819959641,28,-0.0240
1753359798.835035324,46,-0.0250
1753359798.839506626,28,-0.0250
1753359798.854786158,46,-0.0240
1753359798.859933615,28,-0.0240
1753359798.874803305,46,-0.0240
1753359798.879443407,28,-0.0120
1753359798.895103693,46,-0.0260
1753359798.899394274,28,-0.0300
1753359798.914882660,46,-0.0270
1753359798.919418097,28,-0.0270
1753359798.934597015,46,-0.0270
1753359798.939308405,28,-0.0300
1753359798.954930782,46,-0.0270
1753359798.959725857,28,-0.0300
1753359798.974476099,46,-0.0290
1753359798.979295492,28,-0.0300
1753359798.994500875,46,-0.0300
1753359798.999205112,28,-0.0300
1753359799.014695406,46,-0.0300
1753359799.019574165,28,-0.0290
1753359799.034564495,46,-0.0290
1753359799.039398670,28,-0.0290
1753359799.054436684,46,-0.0300
1753359799.059146404,28,-0.0300
1753359799.074766636,46,-0.0300
1753359799.079384327,28,-0.0290
1753359799.094158649,46,-0.0350
1753359799.099011898,28,-0.0350
1753359799.114617825,46,-0.0350
1753359799.119016886,28,-0.0340
1753359799.134526968,46,-0.0350
1753359799.139403343,28,-0.0340
1753359799.154862165,46,-0.0350
1753359799.159015656,28,-0.0350
1753359799.174709558,46,-0.0350
1753359799.179326057,28,-0.0350
1753359799.193932295,46,-0.0350
1753359799.198988438,28,-0.0340
1753359799.214092731,46,-0.0340
1753359799.218842506,28,-0.0340
1753359799.234388113,46,-0.0350
1753359799.239087582,28,-0.0350
1753359799.254163265,46,-0.0350
1753359799.259229183,28,-0.0340
1753359799.273890495,46,-0.0350
1753359799.278715611,28,-0.0350
1753359799.294104576,46,-0.0390
1753359799.299082756,28,-0.0190
1753359799.313838243,46,-0.0300
1753359799.319031477,28,-0.0390
1753359799.333984375,46,-0.0390
1753359799.338668585,28,-0.0390
1753359799.354231834,46,-0.0400
1753359799.358969688,28,-0.0390
1753359799.373620510,46,-0.0400
1753359799.378606796,28,-0.0400
1753359799.393878698,46,-0.0290
1753359799.398776770,28,-0.0290
1753359799.414276123,46,-0.0400
1753359799.418698549,28,-0.0400
1753359799.433469296,46,-0.0390
1753359799.438433170,28,-0.0390
1753359799.453373194,46,-0.0400
1753359799.458383799,28,-0.0390
1753359799.473300934,46,-0.0390
1753359799.478269100,28,-0.0390
1753359799.493512630,46,-0.0440
1753359799.498223543,28,-0.0450
1753359799.513209820,46,-0.0440
1753359799.518413544,28,-0.0440
1753359799.533481359,46,-0.0450
1753359799.538290262,28,-0.0420
1753359799.553628206,46,-0.0440
1753359799.558372974,28,-0.0450
1753359799.573073864,46,-0.0320
1753359799.578078032,28,-0.0450
1753359799.592940331,46,-0.0450
1753359799.598027706,28,-0.0450
1753359799.612988949,46,-0.0450
1753359799.618230581,28,-0.0450
1753359799.633148670,46,-0.0450
1753359799.638051033,28,-0.0310
1753359799.653047323,46,-0.0380
1753359799.657963276,28,-0.0450
1753359799.673501968,46,-0.0450
1753359799.678408384,28,-0.0440
1753359799.692735195,46,-0.0490
1753359799.697891235,28,-0.0490
1753359799.713238716,46,-0.0490
1753359799.717963219,28,-0.0490
1753359799.732716560,46,-0.0490
1753359799.737823009,28,-0.0490
1753359799.752684355,46,-0.0490
1753359799.757761478,28,-0.0490
1753359799.772592068,46,-0.0490
1753359799.777660608,28,-0.0450
1753359799.792497396,46,-0.0490
1753359799.797785759,28,-0.0490
1753359799.812637091,46,-0.0500
1753359799.817770481,28,-0.0490
1753359799.832973480,46,-0.0490
1753359799.838012457,28,-0.0500
1753359799.852679968,46,-0.0490
1753359799.857751131,28,-0.0490
1753359799.872872114,46,-0.0490
1753359799.877560616,28,-0.0490
1753359799.892317295,46,-0.0540
1753359799.897550344,28,-0.0500
1753359799.912331343,46,-0.0540
1753359799.917498112,28,-0.0540
1753359799.932568073,46,-0.0550
1753359799.937491655,28,-0.0550
1753359799.952210665,46,-0.0550
1753359799.957417727,28,-0.0540
1753359799.972170591,46,-0.0540
1753359799.977893353,28,-0.0550
1753359799.992452621,46,-0.0540
1753359799.997656584,28,-0.0540
1753359800.012055159,46,-0.0540
1753359800.017287254,28,-0.0550
1753359800.032099724,46,-0.0540
1753359800.037230253,28,-0.0540
1753359800.052355051,46,-0.0540
1753359800.057477474,28,-0.0540
1753359800.071964502,46,-0.0550
1753359800.077300549,28,-0.0550
1753359800.092095375,46,-0.0600
1753359800.097195148,28,-0.0590
1753359800.112715006,46,-0.0600
1753359800.117410898,28,-0.0590
1753359800.131725073,46,-0.0590
1753359800.137001514,28,-0.0600
1753359800.152171373,46,-0.0600
1753359800.157230139,28,-0.0600
1753359800.171593904,46,-0.0600
1753359800.177061558,28,-0.0600
1753359800.191700459,46,-0.0590
1753359800.196975470,28,-0.0600
1753359800.212208271,46,-0.0600
1753359800.217220068,28,-0.0590
1753359800.231617212,46,-0.0590
1753359800.236880541,28,-0.0600
1753359800.251720905,46,-0.0600
1753359800.256803751,28,-0.0570
1753359800.272127390,46,-0.0600
1753359800.277051210,28,-0.0600
1753359800.291296482,46,-0.0650
1753359800.296925783,28,-0.0650
1753359800.311836958,46,-0.0650
1753359800.316910028,28,-0.0640
1753359800.332236528,46,-0.0650
1753359800.337073326,28,-0.0650
1753359800.351236582,46,-0.0650
1753359800.356574535,28,-0.0650
1753359800.371676683,46,-0.0630
1753359800.376814365,28,-0.0650
1753359800.391231537,46,-0.0650
1753359800.396999836,28,-0.0650
1753359800.411196470,46,-0.0650
1753359800.416464806,28,-0.0650
1753359800.431998491,46,-0.0650
1753359800.436918736,28,-0.0650
1753359800.451464653,46,-0.0650
1753359800.456702232,28,-0.0650
1753359800.471143007,46,-0.0640
1753359800.476451397,28,-0.0650
1753359800.491577625,46,-0.0700
1753359800.496747017,28,-0.0700
1753359800.510895014,46,-0.0700
1753359800.516266584,28,-0.0700
1753359800.531164885,46,-0.0680
1753359800.537164450,28,-0.0700
1753359800.550751209,46,-0.0690
1753359800.556277752,28,-0.0690
1753359800.570832491,46,-0.0700
1753359800.576267481,28,-0.0690
1753359800.590694189,46,-0.0650
1753359800.596691608,28,-0.0700
1753359800.610712528,46,-0.0700
1753359800.616551638,28,-0.0700
1753359800.630944014,46,-0.0700
1753359800.636137486,28,-0.0700
1753359800.650567770,46,-0.0700
1753359800.656560421,28,-0.0690
1753359800.670469522,46,-0.0650
1753359800.676552296,28,-0.0690
1753359800.690913677,46,-0.0690
1753359800.696750879,28,-0.0740
1753359800.710342169,46,-0.0740
1753359800.716254234,28,-0.0740
1753359800.730395079,46,-0.0750
1753359800.735847235,28,-0.0740
1753359800.750311136,46,-0.0740
1753359800.756615400,28,-0.0740
1753359800.770454645,46,-0.0730
1753359800.776163340,28,-0.0740
1753359800.790575266,46,-0.0750
1753359800.795886040,28,-0.0740
1753359800.810870409,46,-0.0750
1753359800.816419840,28,-0.0740
1753359800.830140352,46,-0.0740
1753359800.835856676,28,-0.0740
1753359800.850570202,46,-0.0740
1753359800.855797768,28,-0.0620
1753359800.871290684,46,-0.0740
1753359800.875972509,28,-0.0740
1753359800.890022755,46,-0.0740
1753359800.895655394,28,-0.0800
1753359800.911065817,46,-0.0800
1753359800.916158915,28,-0.0790
1753359800.930364132,46,-0.0790
1753359800.936152458,28,-0.0800
1753359800.949804783,46,-0.0790
1753359800.955615044,28,-0.0790
1753359800.969859362,46,-0.0580
1753359800.976187706,28,-0.0800
1753359800.989833832,46,-0.0800
1753359800.995621920,28,-0.0790
1753359801.010092735,46,-0.0800
1753359801.015575647,28,-0.0800
1753359801.029552221,46,-0.0790
1753359801.035962343,28,-0.0710
1753359801.049803019,46,-0.0800
1753359801.055463314,28,-0.0800
1753359801.069848776,46,-0.0790
1753359801.075528383,28,-0.0730
1753359801.089523554,46,-0.0800
1753359801.095761061,28,-0.0850
1753359801.109499454,46,-0.0850
1753359801.115324259,28,-0.0850
1753359801.129394293,46,-0.0840
1753359801.135327816,28,-0.0850
1753359801.149446964,46,-0.0850
1753359801.155670643,28,-0.0840
1753359801.169659615,46,-0.0780
1753359801.175305843,28,-0.0840
1753359801.190056562,46,-0.0840
1753359801.195705891,28,-0.0840
1753359801.209292889,46,-0.0840
1753359801.215189219,28,-0.0850
1753359801.229827881,46,-0.0840
1753359801.235234499,28,-0.0830
1753359801.249131203,46,-0.0850
1753359801.255664587,28,-0.0850
1753359801.269088507,46,-0.0850
1753359801.275367022,28,-0.0840
1753359801.289362192,46,-0.0540
1753359801.295456171,28,-0.0890
1753359801.309064150,46,-0.0900
1753359801.315759897,28,-0.0900
1753359801.329056263,46,-0.0890
1753359801.335259676,28,-0.0900
1753359801.349041700,46,-0.0900
1753359801.355258465,28,-0.0900
1753359801.368963480,46,-0.0900
1753359801.375155926,28,-0.0900
1753359801.389096022,46,-0.0890
1753359801.395050764,28,-0.0900
1753359801.409187555,46,-0.0900
1753359801.415108681,28,-0.0900
1753359801.429137945,46,-0.0900
1753359801.435371876,28,-0.0900
1753359801.448847771,46,-0.0890
1753359801.454957485,28,-0.0900
1753359801.468635798,46,-0.0900
1753359801.475035906,28,-0.0900
1753359801.488615274,46,-0.0890
1753359801.494729996,28,-0.0940
1753359801.509352207,46,-0.0860
1753359801.515035629,28,-0.0940
1753359801.528472424,46,-0.0940
1753359801.534675121,28,-0.0940
1753359801.548324585,46,-0.0940
1753359801.554680109,28,-0.0930
1753359801.568905354,46,-0.0940
1753359801.575156212,28,-0.0940
1753359801.588391066,46,-0.0940
1753359801.594659090,28,-0.0890
1753359801.608594894,46,-0.0940
1753359801.614567280,28,-0.0940
1753359801.628625631,46,-0.0910
1753359801.635025978,28,-0.0940
1753359801.648195982,46,-0.0940
1753359801.654482365,28,-0.0940
1753359801.668994665,46,-0.0940
1753359801.674675941,28,-0.0940
1753359801.688416958,46,-0.0940
1753359801.694477797,28,-0.0890
1753359801.708116770,46,-0.0990
1753359801.714327097,28,-0.0990
1753359801.728005648,46,-0.0990
1753359801.734732866,28,-0.1000
1753359801.748084784,46,-0.0990
1753359801.754783630,28,-0.0990
1753359801.768239975,46,-0.0990
1753359801.774263382,28,-0.0970
1753359801.787819862,46,-0.0990
1753359801.794216156,28,-0.0990
1753359801.807779074,46,-0.1000
1753359801.814153194,28,-0.0990
1753359801.827650070,46,-0.0990
1753359801.834141254,28,-0.0990
1753359801.847777843,46,-0.0990
1753359801.854525089,28,-0.0990
1753359801.867643833,46,-0.1000
1753359801.874228954,28,-0.0990
1753359801.887960434,46,-0.1000
1753359801.894656658,28,-0.0990
1753359801.907825708,46,-0.1040
1753359801.914921999,28,-0.1050
1753359801.927689075,46,-0.1040
1753359801.934030771,28,-0.1040
1753359801.947905302,46,-0.1000
1753359801.954299688,28,-0.0990
1753359801.967673779,46,-0.1040
1753359801.973915815,28,-0.1050
1753359801.987994671,46,-0.1050
1753359801.994116306,28,-0.1050
1753359802.007428408,46,-0.1050
1753359802.014218330,28,-0.1040
1753359802.027352095,46,-0.1050
1753359802.033904552,28,-0.1050
1753359802.047278881,46,-0.0930
1753359802.053794861,28,-0.1040
1753359802.067187548,46,-0.1040
1753359802.074312687,28,-0.1050
1753359802.087086678,46,-0.1050
1753359802.093816519,28,-0.0980
1753359802.107530832,46,-0.1090
1753359802.114087820,28,-0.1090
1753359802.127012014,46,-0.1090
1753359802.133661509,28,-0.1100
1753359802.147086382,46,-0.1030
1753359802.153909445,28,-0.1090
1753359802.167378664,46,-0.1090
1753359802.174446583,28,-0.1090
1753359802.186875582,46,-0.1090
1753359802.193711281,28,-0.1090
1753359802.207288980,46,-0.1090
1753359802.213553190,28,-0.1090
1753359802.227524519,46,-0.1090
1753359802.233658791,28,-0.1100
1753359802.246770859,46,-0.1100
1753359802.253519058,28,-0.1090
1753359802.267162561,46,-0.1060
1753359802.273581028,28,-0.1090
1753359802.287061453,46,-0.0960
1753359802.293843031,28,-0.1100
1753359802.306598425,46,-0.1150
1753359802.313447952,28,-0.1150
1753359802.326910496,46,-0.1030
1753359802.333686113,28,-0.1140
1753359802.346637726,46,-0.1100
1753359802.353733063,28,-0.1150
1753359802.366675615,46,-0.1150
1753359802.373326540,28,-0.1110
1753359802.386422873,46,-0.1150
1753359802.393791676,28,-0.1150
1753359802.406437635,46,-0.1150
1753359802.413249493,28,-0.1140
1753359802.427393675,46,-0.1140
1753359802.433184862,28,-0.1150
1753359802.446668148,46,-0.1150
1753359802.453239202,28,-0.1140
1753359802.466275930,46,-0.1140
1753359802.473096371,28,-0.1150
1753359802.486687422,46,-0.1140
1753359802.493254900,28,-0.1150
1753359802.506145239,46,-0.1190
1753359802.513173819,28,-0.1190
1753359802.526124954,46,-0.1190
1753359802.532935619,28,-0.1190
1753359802.546247482,46,-0.1200
1753359802.553168297,28,-0.1120
1753359802.566054821,46,-0.1200
1753359802.573414087,28,-0.1190
1753359802.586664438,46,-0.1200
1753359802.592864990,28,-0.1200
1753359802.606357813,46,-0.1050
1753359802.613221169,28,-0.1200
1753359802.625844717,46,-0.1200
1753359802.633914709,28,-0.1200
1753359802.645787954,46,-0.1200
1753359802.652730942,28,-0.1200
1753359802.665833235,46,-0.1100
1753359802.673046112,28,-0.1200
1753359802.685742140,46,-0.1200
1753359802.692721128,28,-0.1190
1753359802.706033707,46,-0.1240
1753359802.712866783,28,-0.1160
1753359802.725592375,46,-0.1240
1753359802.732650042,28,-0.1240
1753359802.746221542,46,-0.1240
1753359802.752498388,28,-0.1240
1753359802.765555382,46,-0.1250
1753359802.773245811,28,-0.1240
1753359802.785583973,46,-0.1250
1753359802.792732477,28,-0.1240
1753359802.805813074,46,-0.1240
1753359802.812707186,28,-0.1240
1753359802.825529337,46,-0.1250
1753359802.832588196,28,-0.1240
1753359802.845375538,46,-0.1240
1753359802.852365255,28,-0.1240
1753359802.865665436,46,-0.1240
1753359802.872824430,28,-0.1210
1753359802.885848522,46,-0.1240
1753359802.892688036,28,-0.1240
1753359802.905424595,46,-0.1300
1753359802.912329912,28,-0.1300
1753359802.925473213,46,-0.1300
1753359802.932444811,28,-0.1300
1753359802.945181847,46,-0.1300
1753359802.952219963,28,-0.1250
1753359802.965447426,46,-0.1300
1753359802.972252846,28,-0.1300
1753359802.985359430,46,-0.1300
1753359802.992501736,28,-0.1300
1753359803.004997730,46,-0.1300
1753359803.012086630,28,-0.1300
1753359803.025109529,46,-0.1300
1753359803.032415390,28,-0.1300
1753359803.045207500,46,-0.1300
1753359803.052248001,28,-0.1300
1753359803.064780474,46,-0.1300
1753359803.071889639,28,-0.1300
1753359803.085122108,46,-0.1290
1753359803.092218637,28,-0.1300
1753359803.104637623,46,-0.1350
1753359803.112262964,28,-0.1350
1753359803.124909878,46,-0.1350
1753359803.131831408,28,-0.1350
1753359803.145320654,46,-0.1350
1753359803.151945114,28,-0.1350
1753359803.164564371,46,-0.1350
1753359803.172065973,28,-0.1340
1753359803.184906483,46,-0.1350
1753359803.191750765,28,-0.1350
1753359803.205097437,46,-0.1350
1753359803.212062359,28,-0.1350
1753359803.224458694,46,-0.1350
1753359803.231564999,28,-0.1350
1753359803.244746447,46,-0.1350
1753359803.251871347,28,-0.1350
1753359803.264316559,46,-0.1350
1753359803.271941662,28,-0.1350
1753359803.284788370,46,-0.1350
1753359803.291910887,28,-0.1350
1753359803.304337740,46,-0.1390
1753359803.311563730,28,-0.1310
1753359803.324237347,46,-0.1400
1753359803.331834555,28,-0.1400
1753359803.344457150,46,-0.1390
1753359803.351395130,28,-0.1370
1753359803.364463329,46,-0.1400
1753359803.371706724,28,-0.1400
1753359803.384014130,46,-0.1390
1753359803.391285658,28,-0.1390
1753359803.404353857,46,-0.1400
1753359803.411360741,28,-0.1400
1753359803.423958540,46,-0.1390
1753359803.431846380,28,-0.1400
1753359803.443936348,46,-0.1390
1753359803.451200485,28,-0.1390
1753359803.464212656,46,-0.1400
1753359803.471377373,28,-0.1400
1753359803.483903646,46,-0.1400
1753359803.491674662,28,-0.1390
1753359803.504113913,46,-0.1440
1753359803.511039734,28,-0.1450
1753359803.524422169,46,-0.1440
1753359803.531271935,28,-0.1440
1753359803.543697357,46,-0.1450
1753359803.550965071,28,-0.1450
1753359803.563694477,46,-0.1440
1753359803.570984125,28,-0.1440
1753359803.584230185,46,-0.1420
1753359803.591366053,28,-0.1440
1753359803.603703499,46,-0.1450
1753359803.610930443,28,-0.1440
1753359803.623720407,46,-0.1450
1753359803.630976200,28,-0.1450
1753359803.643594265,46,-0.1450
1753359803.651147842,28,-0.1440
1753359803.663434982,46,-0.1440
1753359803.670723915,28,-0.1440
1753359803.683605194,46,-0.1410
1753359803.691091537,28,-0.1440
1753359803.703187704,46,-0.1490
1753359803.710672617,28,-0.1490
1753359803.723624468,46,-0.1490
1753359803.730576277,28,-0.1490
1753359803.743566275,46,-0.1490
1753359803.750872374,28,-0.1490
1753359803.763233185,46,-0.1490
1753359803.770586252,28,-0.1490
1753359803.783425570,46,-0.1290
1753359803.790611982,28,-0.1490
1753359803.803394794,46,-0.1500
1753359803.810868502,28,-0.1490
1753359803.822972059,46,-0.1490
1753359803.830434799,28,-0.1490
1753359803.842972279,46,-0.1490
1753359803.850497723,28,-0.1490
1753359803.862872362,46,-0.1490
1753359803.870305777,28,-0.1490
1753359803.882779837,46,-0.1490
1753359803.890371323,28,-0.1490
1753359803.903076887,46,-0.1530
1753359803.910699844,28,-0.1540
1753359803.922861576,46,-0.1550
1753359803.930678606,28,-0.1550
1753359803.942982674,46,-0.1550
1753359803.950225592,28,-0.1510
1753359803.962667704,46,-0.1510
1753359803.970610857,28,-0.1550
1753359803.982670546,46,-0.1540
1753359803.990383148,28,-0.1550
1753359804.003036976,46,-0.1550
1753359804.010223866,28,-0.1550
1753359804.022598982,46,-0.1520
1753359804.030467749,28,-0.1550
1753359804.042516470,46,-0.1540
1753359804.049957275,28,-0.1550
1753359804.063186169,46,-0.1540
1753359804.070341349,28,-0.1540
1753359804.082416058,46,-0.1550
1753359804.090049744,28,-0.1540
1753359804.102450848,46,-0.1430
1753359804.110151052,28,-0.1600
1753359804.122381210,46,-0.1600
1753359804.130278349,28,-0.1590
1753359804.142311573,46,-0.1590
1753359804.149832249,28,-0.1590
1753359804.162160397,46,-0.1600
1753359804.169798613,28,-0.1590
1753359804.183079958,46,-0.1590
1753359804.190263033,28,-0.1590
1753359804.202202559,46,-0.1590
1753359804.209977388,28,-0.1590
1753359804.222441435,46,-0.1590
1753359804.229974985,28,-0.1590
1753359804.242219925,46,-0.1590
1753359804.250145435,28,-0.1590
1753359804.262188435,46,-0.1590
1753359804.269650459,28,-0.1530
1753359804.282244205,46,-0.1540
1753359804.289976120,28,-0.1590
1753359804.301908731,46,-0.1590
1753359804.310108900,28,-0.1640
1753359804.322305441,46,-0.1650
1753359804.329579592,28,-0.1640
1753359804.341784239,46,-0.1650
1753359804.349880934,28,-0.1650
1753359804.361775160,46,-0.1640
1753359804.369525671,28,-0.1640
1753359804.382031679,46,-0.1640
1753359804.389461279,28,-0.1650
1753359804.401654720,46,-0.1650
1753359804.409385681,28,-0.1650
1753359804.421739578,46,-0.1650
1753359804.429350853,28,-0.1650
1753359804.441938162,46,-0.1550
1753359804.449631929,28,-0.1640
1753359804.461590052,46,-0.1650
1753359804.469778061,28,-0.1640
1753359804.481758118,46,-0.1650
1753359804.489202499,28,-0.1640
1753359804.502221584,46,-0.1630
1753359804.509486914,28,-0.1690
1753359804.521331310,46,-0.1700
1753359804.529148817,28,-0.1690
1753359804.541686296,46,-0.1660
1753359804.549314260,28,-0.1690
1753359804.561496973,46,-0.1690
1753359804.569189548,28,-0.1690
1753359804.581244469,46,-0.1690
1753359804.588998318,28,-0.1700
1753359804.601605177,46,-0.1620
1753359804.609383583,28,-0.1700
1753359804.621171951,46,-0.1690
1753359804.629485369,28,-0.1690
1753359804.641529560,46,-0.1690
1753359804.648884535,28,-0.1700
1753359804.661871672,46,-0.1690
1753359804.669191360,28,-0.1690
1753359804.681056023,46,-0.1700
1753359804.688840389,28,-0.1690
1753359804.701242685,46,-0.1700
1753359804.708729029,28,-0.1740
1753359804.720952272,46,-0.1750
1753359804.728984356,28,-0.1740
1753359804.740831137,46,-0.1740
1753359804.748728037,28,-0.1750
1753359804.761142969,46,-0.1700
1753359804.768818617,28,-0.1740
1753359804.780877590,46,-0.1740
1753359804.789038897,28,-0.1750
1753359804.800778151,46,-0.1600
1753359804.808646679,28,-0.1740
1753359804.821420193,46,-0.1740
1753359804.828858376,28,-0.1740
1753359804.840529203,46,-0.1690
1753359804.848841429,28,-0.1740
1753359804.860681295,46,-0.1740
1753359804.868495941,28,-0.1740
1753359804.880954981,46,-0.1750
1753359804.888650417,28,-0.1750
1753359804.900935888,46,-0.1740
1753359804.908293009,28,-0.1800
1753359804.920726538,46,-0.1790
1753359804.928337097,28,-0.1800
1753359804.940394402,46,-0.1800
1753359804.948454618,28,-0.1800
1753359804.960272312,46,-0.1790
1753359804.969303846,28,-0.1770
1753359804.980494738,46,-0.1800
1753359804.988278866,28,-0.1790
1753359805.000216484,46,-0.1800
1753359805.008418798,28,-0.1800
1753359805.020184040,46,-0.1790
1753359805.028087378,28,-0.1750
1753359805.041147232,46,-0.1800
1753359805.048324585,28,-0.1800
1753359805.060108900,46,-0.1800
1753359805.068446636,28,-0.1790
1753359805.080483675,46,-0.1800
1753359805.088153601,28,-0.1800
1753359805.099976540,46,-0.1800
1753359805.108097792,28,-0.1850
1753359805.119984627,46,-0.1840
1753359805.128231525,28,-0.1850
1753359805.140233755,46,-0.1850
1753359805.148038149,28,-0.1850
1753359805.159824133,46,-0.1710
1753359805.168362856,28,-0.1840
1753359805.179864407,46,-0.1840
1753359805.187987566,28,-0.1840
1753359805.200106144,46,-0.1840
1753359805.208053350,28,-0.1850
1753359805.219896793,46,-0.1850
1753359805.228338957,28,-0.1840
1753359805.240006208,46,-0.1850
1753359805.247741222,28,-0.1850
1753359805.259876966,46,-0.1830
1753359805.268100500,28,-0.1770
1753359805.279582977,46,-0.1850
1753359805.288444996,28,-0.1840
1753359805.300260305,46,-0.1850
1753359805.307536840,28,-0.1890
1753359805.319821119,46,-0.1890
1753359805.328057528,28,-0.1890
1753359805.339663267,46,-0.1890
1753359805.347556114,28,-0.1890
1753359805.360570431,46,-0.1890
1753359805.367581129,28,-0.1890
1753359805.379299164,46,-0.1730
1753359805.388733864,28,-0.1890
1753359805.399306297,46,-0.1890
1753359805.407330036,28,-0.1890
1753359805.419681072,46,-0.1890
1753359805.427767038,28,-0.1890
1753359805.439168215,46,-0.1890
1753359805.447801828,28,-0.1780
1753359805.459361792,46,-0.1890
1753359805.467315912,28,-0.1880
1753359805.479430437,46,-0.1890
1753359805.487632990,28,-0.1890
1753359805.499146223,46,-0.1890
1753359805.507248402,28,-0.1940
1753359805.519182920,46,-0.1950
1753359805.527199745,28,-0.1940
1753359805.539093018,46,-0.1940
1753359805.547920942,28,-0.1870
1753359805.558991432,46,-0.1950
1753359805.567735195,28,-0.1940
1753359805.579005003,46,-0.1940
1753359805.587233543,28,-0.1950
1753359805.598776102,46,-0.1940
1753359805.607009649,28,-0.1940
1753359805.618877649,46,-0.1940
1753359805.627070189,28,-0.1950
1753359805.639105558,46,-0.1940
1753359805.647230625,28,-0.1950
1753359805.658837080,46,-0.1940
1753359805.667012453,28,-0.1940
1753359805.678567648,46,-0.1950
1753359805.686818361,28,-0.1940
1753359805.698556662,46,-0.1900
1753359805.707573175,28,-0.1940
1753359805.718573809,46,-0.1990
1753359805.726808548,28,-0.1990
1753359805.738725185,46,-0.1990
1753359805.746889830,28,-0.1990
1753359805.759283781,46,-0.1990
1753359805.767038345,28,-0.1990
1753359805.778399229,46,-0.1990
1753359805.786724806,28,-0.1990
1753359805.798715115,46,-0.1990
1753359805.806917667,28,-0.1990
1753359805.818423986,46,-0.1990
1753359805.826817274,28,-0.1990
1753359805.839055777,46,-0.1990
1753359805.846696138,28,-0.1990
1753359805.858143091,46,-0.1990
1753359805.866698503,28,-0.1990
1753359805.878099918,46,-0.1990
1753359805.886669636,28,-0.1990
1753359805.898069620,46,-0.1940
1753359805.906598568,28,-0.2000
1753359805.917987347,46,-0.1950
1753359805.926662683,28,-0.1950
1753359805.938022852,46,-0.1950
1753359805.947319984,28,-0.1940
1753359805.958975315,46,-0.1950
1753359805.966590166,28,-0.1950
1753359805.977863073,46,-0.1940
1753359805.986871004,28,-0.1940
1753359805.997968435,46,-0.1950
1753359806.006426096,28,-0.1940
1753359806.018390179,46,-0.1940
1753359806.026791573,28,-0.1940
1753359806.037809849,46,-0.1940
1753359806.046768427,28,-0.1950
1753359806.058175564,46,-0.1940
1753359806.066343307,28,-0.1950
1753359806.077622414,46,-0.1940
1753359806.086709976,28,-0.1940
1753359806.097597837,46,-0.1950
1753359806.106468439,28,-0.1950
1753359806.117779493,46,-0.1890
1753359806.126250505,28,-0.1890
1753359806.137493849,46,-0.1890
1753359806.146428823,28,-0.1890
1753359806.157755375,46,-0.1890
1753359806.166150331,28,-0.1890
1753359806.177785397,46,-0.1890
1753359806.186476231,28,-0.1890
1753359806.197428226,46,-0.1800
1753359806.206240177,28,-0.1890
1753359806.217917204,46,-0.1890
1753359806.226144791,28,-0.1890
1753359806.237660170,46,-0.1890
1753359806.246530056,28,-0.1890
1753359806.257367373,46,-0.1890
1753359806.266052961,28,-0.1780
1753359806.277601004,46,-0.1890
1753359806.285912275,28,-0.1870
1753359806.297143221,46,-0.1820
1753359806.306088209,28,-0.1890
1753359806.317110300,46,-0.1850
1753359806.325767756,28,-0.1850
1753359806.337475538,46,-0.1850
1753359806.346199989,28,-0.1850
1753359806.356958151,46,-0.1850
1753359806.366259813,28,-0.1580
1753359806.377474546,46,-0.1840
1753359806.385858536,28,-0.1850
1753359806.396967173,46,-0.1840
1753359806.406246662,28,-0.1840
1753359806.416950703,46,-0.1840
1753359806.425668001,28,-0.1840
1753359806.436993837,46,-0.1850
1753359806.445652485,28,-0.1840
1753359806.457041502,46,-0.1850
1753359806.465723038,28,-0.1710
1753359806.476746798,46,-0.1850
1753359806.485549450,28,-0.1840
1753359806.497153997,46,-0.1840
1753359806.505701065,28,-0.1850
1753359806.516620636,46,-0.1800
1753359806.525807858,28,-0.1800
1753359806.536683798,46,-0.1800
1753359806.545414925,28,-0.1790
1753359806.563229799,46,-0.1800
1753359806.565431356,28,-0.1800
