timestamp,vesc_id,tachometer_raw
1753360015.661646128,28,9142
1753360015.681001186,46,9182
1753360015.681505442,28,9142
1753360015.701146126,46,9183
1753360015.701698780,28,9143
1753360015.720841646,46,9183
1753360015.721495390,28,9143
1753360015.741207361,46,9184
1753360015.741482019,28,9144
1753360015.760842085,46,9184
1753360015.761433840,28,9145
1753360015.780727386,46,9185
1753360015.781372786,28,9145
1753360015.801015377,46,9185
1753360015.801717520,28,9146
1753360015.821315765,46,9186
1753360015.821500063,28,9146
1753360015.840646982,46,9187
1753360015.841198444,28,9147
1753360015.861157417,46,9187
1753360015.861339092,28,9148
1753360015.880514145,46,9188
1753360015.881135941,28,9148
1753360015.900691509,46,9189
1753360015.901168823,28,9149
1753360015.920896769,46,9189
1753360015.921041965,28,9149
1753360015.940352917,46,9190
1753360015.940990686,28,9150
1753360015.960670710,46,9190
1753360015.960983992,28,9151
1753360015.980277538,46,9191
1753360015.981052876,28,9151
1753360016.000139475,46,9192
1753360016.000823259,28,9152
1753360016.020242453,46,9192
1753360016.021031857,28,9153
1753360016.040094376,46,9193
1753360016.040775776,28,9154
1753360016.060110569,46,9194
1753360016.060749769,28,9154
1753360016.080077410,46,9195
1753360016.080737352,28,9155
1753360016.099936247,46,9195
1753360016.100668669,28,9156
1753360016.120207071,46,9196
1753360016.120756626,28,9156
1753360016.140068054,46,9197
1753360016.140686989,28,9157
1753360016.159811020,46,9198
1753360016.160514593,28,9158
1753360016.179824114,46,9198
1753360016.180722952,28,9159
1753360016.199678898,46,9199
1753360016.200456142,28,9159
1753360016.219689131,46,9200
1753360016.220416307,28,9160
1753360016.239725113,46,9201
1753360016.240428209,28,9161
1753360016.259607315,46,9201
1753360016.260444403,28,9162
1753360016.279856443,46,9202
1753360016.280328751,28,9163
1753360016.299573660,46,9203
1753360016.300419807,28,9164
1753360016.319421291,46,9204
1753360016.320203066,28,9164
1753360016.339576006,46,9205
1753360016.340332747,28,9165
1753360016.359717131,46,9206
1753360016.360269547,28,9166
1753360016.379310846,46,9206
1753360016.380102873,28,9167
1753360016.399382114,46,9207
1753360016.400149822,28,9168
1753360016.419292927,46,9208
1753360016.420214415,28,9169
1753360016.439129591,46,9209
1753360016.440036774,28,9170
1753360016.459520340,46,9210
1753360016.460236788,28,9171
1753360016.479069471,46,9211
1753360016.480048180,28,9172
1753360016.499031544,46,9212
1753360016.500010014,28,9173
1753360016.519061565,46,9213
1753360016.520005703,28,9173
1753360016.538915157,46,9214
1753360016.539894342,28,9174
1753360016.558910131,46,9215
1753360016.560440779,28,9175
1753360016.579025984,46,9216
1753360016.579993486,28,9176
1753360016.598787308,46,9217
1753360016.599801540,28,9177
1753360016.619103670,46,9218
1753360016.619822264,28,9178
1753360016.638859749,46,9219
1753360016.639752865,28,9180
1753360016.658639193,46,9220
1753360016.659914255,28,9181
1753360016.678633928,46,9221
1753360016.679912806,28,9181
1753360016.698557615,46,9222
1753360016.699586630,28,9183
1753360016.718447447,46,9223
1753360016.719559908,28,9184
1753360016.738413811,46,9224
1753360016.739527464,28,9184
1753360016.758379459,46,9225
1753360016.759483814,28,9186
1753360016.778388977,46,9226
1753360016.779463530,28,9187
1753360016.798274755,46,9227
1753360016.799420357,28,9188
1753360016.818234682,46,9228
1753360016.819365978,28,9189
1753360016.838780403,46,9229
1753360016.840412617,28,9190
1753360016.858232498,46,9230
1753360016.859413147,28,9191
1753360016.878242254,46,9231
1753360016.879358768,28,9192
1753360016.898414373,46,9233
1753360016.899383545,28,9193
1753360016.918096542,46,9234
1753360016.919214964,28,9195
1753360016.937945127,46,9235
1753360016.939152718,28,9196
1753360016.958047152,46,9236
1753360016.959183455,28,9197
1753360016.977854252,46,9237
1753360016.979053736,28,9198
1753360016.998128891,46,9238
1753360016.999104738,28,9199
1753360017.017859697,46,9240
1753360017.019075632,28,9200
1753360017.038179398,46,9241
1753360017.039043427,28,9202
1753360017.057904720,46,9242
1753360017.059061289,28,9203
1753360017.077734947,46,9243
1753360017.078899384,28,9204
1753360017.097594738,46,9244
1753360017.098887682,28,9205
1753360017.117760420,46,9245
1753360017.118932247,28,9206
1753360017.137518167,46,9247
1753360017.138858080,28,9208
1753360017.157443047,46,9248
1753360017.158732176,28,9209
1753360017.177476168,46,9249
1753360017.178778648,28,9210
1753360017.197389841,46,9250
1753360017.198660374,28,9211
1753360017.217591286,46,9252
1753360017.218769550,28,9213
1753360017.237384081,46,9253
1753360017.238712311,28,9214
1753360017.257283211,46,9254
1753360017.258565903,28,9215
1753360017.277406454,46,9256
1753360017.278653860,28,9217
1753360017.297142506,46,9257
1753360017.298562765,28,9218
1753360017.317118883,46,9258
1753360017.318419933,28,9219
1753360017.337380648,46,9260
1753360017.338470459,28,9221
1753360017.357059002,46,9261
1753360017.358345032,28,9222
1753360017.376990557,46,9262
1753360017.378349066,28,9223
1753360017.396918297,46,9264
1753360017.398319006,28,9225
1753360017.416813135,46,9265
1753360017.418278456,28,9226
1753360017.436976910,46,9266
1753360017.438286781,28,9228
1753360017.457117081,46,9268
1753360017.459458590,28,9229
1753360017.476941824,46,9269
1753360017.478198767,28,9230
1753360017.496968508,46,9271
1753360017.498209238,28,9232
1753360017.517153502,46,9272
1753360017.518304586,28,9233
1753360017.536666393,46,9273
1753360017.538070202,28,9235
1753360017.556722164,46,9275
1753360017.558311224,28,9236
1753360017.577221394,46,9276
1753360017.578347445,28,9238
1753360017.596560955,46,9278
1753360017.598223686,28,9239
1753360017.616607428,46,9279
1753360017.618123531,28,9241
1753360017.636410475,46,9281
1753360017.638167858,28,9242
1753360017.656658173,46,9282
1753360017.658134699,28,9244
1753360017.676232100,46,9284
1753360017.678165913,28,9245
1753360017.697371960,46,9285
1753360017.698287725,28,9247
1753360017.716191769,46,9287
1753360017.718236446,28,9248
1753360017.736077547,46,9288
1753360017.737983227,28,9250
1753360017.756154060,46,9290
1753360017.758007765,28,9251
1753360017.776198864,46,9291
1753360017.777989864,28,9253
1753360017.796030521,46,9293
1753360017.798141241,28,9254
1753360017.816005468,46,9294
1753360017.817873001,28,9256
1753360017.836277485,46,9296
1753360017.837858677,28,9258
1753360017.855793238,46,9298
1753360017.857863903,28,9259
1753360017.875787497,46,9299
1753360017.877808809,28,9261
1753360017.895712852,46,9301
1753360017.897703171,28,9263
1753360017.915670872,46,9302
1753360017.917662382,28,9264
1753360017.935606003,46,9304
1753360017.937591791,28,9266
1753360017.955525875,46,9306
1753360017.957559824,28,9268
1753360017.975480318,46,9307
1753360017.977545977,28,9269
1753360017.995489120,46,9309
1753360017.997522354,28,9271
1753360018.015552759,46,9311
1753360018.017461300,28,9273
1753360018.035408020,46,9312
1753360018.037477016,28,9274
1753360018.055429935,46,9314
1753360018.057475328,28,9276
1753360018.075644732,46,9316
1753360018.077368259,28,9278
1753360018.095399857,46,9317
1753360018.097586155,28,9280
1753360018.115352869,46,9319
1753360018.117305756,28,9281
1753360018.135325670,46,9321
1753360018.137245893,28,9283
1753360018.155114174,46,9323
1753360018.157756329,28,9285
1753360018.175211430,46,9324
1753360018.177170515,28,9287
1753360018.195015907,46,9326
1753360018.197277784,28,9288
1753360018.214951754,46,9328
1753360018.217109680,28,9290
1753360018.234907389,46,9330
1753360018.237064123,28,9292
1753360018.254801989,46,9332
1753360018.256975651,28,9294
1753360018.274778128,46,9333
1753360018.276931524,28,9296
1753360018.294833660,46,9335
1753360018.296927452,28,9298
1753360018.314709663,46,9337
1753360018.316953182,28,9300
1753360018.335018635,46,9339
1753360018.337005377,28,9301
1753360018.354688168,46,9341
1753360018.356870174,28,9303
1753360018.374654293,46,9342
1753360018.377341270,28,9305
1753360018.394796371,46,9344
1753360018.396908045,28,9307
1753360018.414494514,46,9346
1753360018.416811705,28,9309
1753360018.434837818,46,9348
1753360018.436778784,28,9311
1753360018.454474926,46,9350
1753360018.456687212,28,9313
1753360018.474363804,46,9352
1753360018.476711512,28,9315
1753360018.495124578,46,9354
1753360018.496754646,28,9316
1753360018.514245987,46,9356
1753360018.516650677,28,9318
1753360018.534198999,46,9358
1753360018.536634445,28,9320
1753360018.554106474,46,9359
1753360018.556473494,28,9322
1753360018.574194431,46,9361
1753360018.576440096,28,9324
1753360018.594079256,46,9363
1753360018.596768618,28,9326
1753360018.613960266,46,9365
1753360018.616360426,28,9328
1753360018.633920908,46,9367
1753360018.636394978,28,9330
1753360018.653941870,46,9369
1753360018.656477451,28,9332
1753360018.673980951,46,9371
1753360018.676405668,28,9334
1753360018.693876505,46,9373
1753360018.696397305,28,9336
1753360018.713966131,46,9375
1753360018.716592312,28,9338
1753360018.733849764,46,9377
1753360018.736346006,28,9340
1753360018.753653288,46,9379
1753360018.756282806,28,9342
1753360018.773655653,46,9381
1753360018.776211262,28,9344
1753360018.793645620,46,9383
1753360018.796228409,28,9346
1753360018.813572645,46,9385
1753360018.816111326,28,9349
1753360018.833461285,46,9387
1753360018.836052418,28,9351
1753360018.853410721,46,9390
1753360018.856054306,28,9353
1753360018.873405457,46,9392
1753360018.877232790,28,9355
1753360018.893370867,46,9394
1753360018.896058798,28,9357
1753360018.913252354,46,9396
1753360018.916134596,28,9359
1753360018.933274984,46,9398
1753360018.935933352,28,9361
1753360018.953439951,46,9400
1753360018.955943108,28,9363
1753360018.973144770,46,9402
1753360018.975849390,28,9366
1753360018.993314266,46,9404
1753360018.995873213,28,9368
1753360019.013096809,46,9406
1753360019.015713692,28,9370
1753360019.033090353,46,9409
1753360019.035708427,28,9372
1753360019.053252697,46,9411
1753360019.055737972,28,9374
1753360019.072946072,46,9413
1753360019.075692892,28,9377
1753360019.093041897,46,9415
1753360019.096566677,28,9379
1753360019.113277435,46,9417
1753360019.115643501,28,9381
1753360019.132953405,46,9419
1753360019.135504723,28,9383
1753360019.152904272,46,9422
1753360019.155421495,28,9385
1753360019.172888756,46,9424
1753360019.175430059,28,9388
1753360019.192722321,46,9426
1753360019.195412397,28,9390
1753360019.212790966,46,9428
1753360019.215474129,28,9392
1753360019.232568741,46,9431
1753360019.235383749,28,9395
1753360019.252522469,46,9433
1753360019.255305529,28,9397
1753360019.272797108,46,9435
1753360019.275587082,28,9399
1753360019.292645216,46,9438
1753360019.295303106,28,9402
1753360019.312462807,46,9440
1753360019.315223694,28,9404
1753360019.332393885,46,9442
1753360019.335277796,28,9406
1753360019.352235556,46,9444
1753360019.355116606,28,9409
1753360019.372411966,46,9447
1753360019.375123978,28,9411
1753360019.392237425,46,9449
1753360019.395254850,28,9413
1753360019.412152052,46,9452
1753360019.414940119,28,9416
1753360019.432379961,46,9454
1753360019.435092449,28,9418
1753360019.452016115,46,9456
1753360019.455322027,28,9421
1753360019.472065449,46,9459
1753360019.474858284,28,9423
1753360019.492011786,46,9461
1753360019.494823933,28,9426
1753360019.511918545,46,9464
1753360019.514830351,28,9428
1753360019.531904459,46,9466
1753360019.535002947,28,9430
1753360019.551989555,46,9468
1753360019.555315018,28,9433
1753360019.571807384,46,9471
1753360019.574710131,28,9435
1753360019.592680931,46,9473
1753360019.594706774,28,9438
1753360019.611695528,46,9476
1753360019.614567280,28,9440
1753360019.631585836,46,9478
1753360019.634524107,28,9443
1753360019.651818275,46,9481
1753360019.654522657,28,9445
1753360019.671508551,46,9483
1753360019.674468279,28,9448
1753360019.691686392,46,9486
1753360019.694593430,28,9450
1753360019.711483479,46,9488
1753360019.714391947,28,9453
1753360019.731323957,46,9491
1753360019.734327316,28,9456
1753360019.751559973,46,9493
1753360019.754365444,28,9458
1753360019.771223545,46,9496
1753360019.774310589,28,9461
1753360019.791239977,46,9498
1753360019.794650793,28,9463
1753360019.811490059,46,9501
1753360019.814217806,28,9466
1753360019.831166029,46,9503
1753360019.834301710,28,9469
1753360019.851058483,46,9506
1753360019.854169846,28,9471
1753360019.871236086,46,9508
1753360019.874289989,28,9474
1753360019.890976667,46,9511
1753360019.894149303,28,9476
1753360019.910991192,46,9514
1753360019.914103270,28,9479
1753360019.931088686,46,9516
1753360019.934264421,28,9481
1753360019.950787544,46,9519
1753360019.953962088,28,9484
1753360019.971267223,46,9521
1753360019.973923922,28,9487
1753360019.990979433,46,9524
1753360019.994224787,28,9490
1753360020.010678291,46,9527
1753360020.014348984,28,9492
1753360020.030973434,46,9529
1753360020.033848047,28,9495
1753360020.050663710,46,9532
1753360020.053883314,28,9498
1753360020.070888042,46,9535
1753360020.073783398,28,9500
1753360020.090686798,46,9537
1753360020.093913317,28,9503
1753360020.110565424,46,9540
1753360020.113760233,28,9506
1753360020.130409956,46,9543
1753360020.133606672,28,9508
