timestamp,vesc_id,duty_cycle
1753360041.6230402,28,-0.11499999999999994
1753360041.623139,46,-0.11499999999999994
1753360041.823835,28,-0.10999999999999993
1753360041.82395,46,-0.10999999999999993
1753360042.024415,28,-0.10499999999999993
1753360042.0245132,46,-0.10499999999999993
1753360042.2252648,28,-0.09999999999999992
1753360042.2253902,46,-0.09999999999999992
1753360042.4258516,28,-0.09499999999999992
1753360042.4259298,46,-0.09499999999999992
1753360042.626702,28,-0.08999999999999991
1753360042.6268632,46,-0.08999999999999991
1753360042.8273098,28,-0.08499999999999991
1753360042.8273888,46,-0.08499999999999991
1753360043.0279381,28,-0.0799999999999999
1753360043.028044,46,-0.0799999999999999
1753360043.2294843,28,-0.0749999999999999
1753360043.229589,46,-0.0749999999999999
1753360043.4300597,28,-0.0699999999999999
1753360043.4301689,46,-0.0699999999999999
1753360043.6309092,28,-0.06499999999999989
1753360043.6310766,46,-0.06499999999999989
1753360043.8315163,28,-0.059999999999999894
1753360043.8315704,46,-0.059999999999999894
1753360044.0319993,28,-0.054999999999999896
1753360044.032075,46,-0.054999999999999896
1753360044.2325184,28,-0.0499999999999999
1753360044.2326114,46,-0.0499999999999999
1753360044.433012,28,-0.0449999999999999
1753360044.4330773,46,-0.0449999999999999
1753360044.6337192,28,-0.039999999999999904
1753360044.6338747,46,-0.039999999999999904
1753360044.834288,28,-0.034999999999999906
1753360044.8343706,46,-0.034999999999999906
1753360045.0346432,28,-0.029999999999999905
1753360045.0346992,46,-0.029999999999999905
1753360045.235049,28,-0.024999999999999904
1753360045.2351084,46,-0.024999999999999904
1753360045.4354672,28,-0.019999999999999903
1753360045.4355469,46,-0.019999999999999903
1753360045.635869,28,-0.014999999999999902
1753360045.6359682,46,-0.014999999999999902
1753360045.836627,28,-0.009999999999999901
1753360045.836721,46,-0.009999999999999901
1753360046.0372198,28,-0.004999999999999901
1753360046.0373545,46,-0.004999999999999901
1753360046.237773,28,0.0
1753360046.2378466,46,0.0
